,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
378,N/A,N/A,qep,N/A,N/A,N/A,N/A,N/A,56.90,8.90,1.48,0.63,16.59,4.20,0.58,2400000000.0,6.74,2400000000.0,4390000000.0,38.31,0.36,2.70,5.83,2.70,1010000000.0,2400000000.0,269300000.0,1.12,2160000000.0,7.30,2160000000.0,2160000000.0,2160000000.0,0.29,15.76,598400000.0,2400000000.0,0.92,94.57,13940000.0,2.43,5.84,14200000.0,N/A
379,N/A,N/A,r,N/A,N/A,N/A,N/A,N/A,190.82,4.78,0.51,1.33,10.79,6.71,2.75,3770000000.0,139.31,3770000000.0,9180000000.0,11.03,0.88,1.25,5.30,1.25,1460000000.0,3770000000.0,788170000.0,14.87,234.50,12.20,78350000.0,1.48,5410000000.0,0.66,53.54,1550000000.0,3770000000.0,1.86,94.25,0.14,0.14,0.00,2.08,N/A
380,N/A,N/A,rdc,N/A,N/A,N/A,N/A,N/A,46.61,21.98,1.23,0.29,5.67,6.97,0.65,1580000000.0,10.17,1580000000.0,2650000000.0,4.09,0.82,2.07,5.37,2.07,493100000.0,1580000000.0,72700000.0,0.570,1330000000.0,15.70,1330000000.0,10.55,2510000000.0,6.06,42.65,299800000.0,1580000000.0,0.81,107.11,19420000.0,5.85,17.25,21180000.0,N/A
381,N/A,N/A,rf,N/A,N/A,N/A,N/A,N/A,13.56,18.75,3.77,1.39,22.51,34.63,1.00,21160000000.0,4.73,21160000000.0,27510000000.0,12.56,1.56,4.90,22.51,4.90,1190000000.0,21160000000.0,1190000000.0,1.005,13.60,11.60,2660000000.0,2.37,9270000000.0,13.56,13.56,2280000000.0,21160000000.0,0.50,78.74,24450000.0,1.88,2.29,20740000.0,N/A
382,N/A,N/A,rhi,N/A,N/A,N/A,N/A,N/A,0.08,25.21,1.36,6.49,5.52,9.79,17.68,7180000000.0,42.42,7180000000.0,6800000000.0,16.50,1.52,1.29,11.70,1.29,2160000000.0,7180000000.0,290580000.0,2.33,39.50,6.40,294750000.0,2.41,0.08,1.91,9.05,452990000.0,7180000000.0,3.25,88.98,2640000.0,2.6,2.40,3090000.0,N/A
383,N/A,N/A,rht,N/A,N/A,N/A,N/A,N/A,53.20,81.91,9.66,18.73,12.14,15.77,6.19,26840000000.0,15.66,26840000000.0,26530000000.0,37.53,2.47,9.55,49.96,9.55,2060000000.0,26840000000.0,337160000.0,1.85,49.10,21.60,1720000000.0,9.69,762370000.0,1.37,8.10,879330000.0,26840000000.0,0.50,97.68,0.18,0.18,0.00,0.00,N/A
384,N/A,N/A,rl,N/A,N/A,N/A,N/A,N/A,27.12,18.40,1.49,2.72,1.33,10.93,6.98,9260000000.0,76.02,9260000000.0,7640000000.0,18.40,3.39,1.23,7.84,1.23,3650000000.0,9260000000.0,82500000.0,1.01,2040000000.0,4.20,2040000000.0,25.07,27.12,2.07,41.91,1050000000.0,9260000000.0,0.48,113.71,8119999.999999999,4.67,16.42,7250000.0,N/A
385,N/A,N/A,rok,N/A,N/A,N/A,N/A,N/A,96.43,59.98,3.46,10.29,5.85,16.81,9.45,22190000000.0,49.91,22190000000.0,21920000000.0,19.75,2.11,3.42,17.74,3.42,2620000000.0,22190000000.0,374100000.0,2.89,2650000000.0,6.50,2650000000.0,20.72,2080000000.0,1.98,16.87,935900000.0,22190000000.0,0.59,75.14,1010000.0,1.18,1.22,1560000.0,N/A
386,N/A,N/A,rop,N/A,N/A,N/A,N/A,N/A,75.11,29.55,6.19,4.14,21.09,26.27,5.28,28540000000.0,45.10,28540000000.0,33360000000.0,23.07,2.50,7.24,21.45,7.24,2860000000.0,28540000000.0,971770000.0,9.39,143.80,21.30,671330000.0,6.53,5160000000.0,0.87,66.97,1230000000.0,28540000000.0,2.19,96.40,2320000.0,6.64,2.64,1940000.0,N/A
387,N/A,N/A,rost,N/A,N/A,N/A,N/A,N/A,13.02,22.35,2.15,9.79,9.64,14.49,23.21,30330000000.0,37.08,30330000000.0,27340000000.0,17.64,1.94,1.93,11.58,1.93,3690000000.0,30330000000.0,1360000000.0,3.55,50.00,15.90,1290000000.0,3.43,396970000.0,1.64,8.10,1680000000.0,30330000000.0,2.25,92.32,10560000.0,4.59,2.76,11520000.0,N/A
388,N/A,N/A,rrc,N/A,N/A,N/A,N/A,N/A,71.16,10.63,1.46,0.60,13.90,12.04,1.57,3490000000.0,9.78,3490000000.0,7810000000.0,12.52,0.23,3.26,6.26,3.26,1280000000.0,3490000000.0,329400000.0,1.342,4110000000.0000005,29.90,4110000000.0000005,4110000000.0000005,4110000000.0000005,0.57,23.63,816250000.0,3490000000.0,1.20,99.38,29580000.0,4.17,12.06,34460000.0,N/A
389,N/A,N/A,rsg,N/A,N/A,N/A,N/A,N/A,102.84,18.05,2.23,2.84,12.73,16.47,4.95,22430000000.0,29.79,22430000000.0,30160000000.0,19.95,1.57,3.00,10.89,3.00,3830000000.0,22430000000.0,1280000000.0,3.77,250.60,7.60,83300000.0,0.25,8189999999.999999,0.55,23.99,1910000000.0,22430000000.0,0.17,95.23,4390000.0,3.5,1.91,3780000.0,N/A
390,N/A,N/A,rtn,N/A,N/A,N/A,N/A,N/A,48.21,31.39,2.48,6.31,7.99,13.09,6.79,62920000000.0,88.14,62920000000.0,61980000000.0,19.51,1.30,2.44,16.32,2.44,6270000000.0,62920000000.0,6.9470,6.9470,29.20,8.00,3400000000.0,11.78,5050000000.0,1.54,34.55,2740000000.0,62920000000.0,0.16,74.84,0.00,0.00,0.00,3.47,N/A
391,N/A,N/A,s,N/A,N/A,N/A,N/A,N/A,140.13,2.96,0.62,0.78,21.41,9.17,2.31,20520000000.0,8.23,20520000000.0,52380000000.0,170.83,0.59,1.59,4.58,1.59,18410000000.0,20520000000.0,7040000000.0,1.729,4610000000.0,3.60,4610000000.0,1.15,36860000000.0,0.92,6.55,5670000000.0,20520000000.0,0.17,19.30,102170000.0,5.09,15.94,95710000.0,N/A
392,N/A,N/A,sbux,N/A,N/A,N/A,N/A,N/A,85.37,19.59,3.65,14.46,19.28,17.18,15.00,83040000000.0,15.78,83040000000.0,83330000000.0,21.10,1.38,3.67,16.73,3.67,13350000000.0,83040000000.0,4380000000.0,3.0160,199.30,5.90,3770000000.0,2.68,4920000000.0,1.01,4.09,4480000000.0,83040000000.0,2.83,75.48,24180000.0,2.29,1.71,22540000.0,N/A
393,N/A,N/A,scg,N/A,N/A,N/A,N/A,N/A,135.99,12.64,1.21,1.02,2.70,27.09,3.99,5320000000.0,30.82,5320000000.0,12360000000.0,12.64,3.12,2.81,7.52,2.81,1840000000.0,5320000000.0,0.83,0.83,2.87,9.70,2.87,2.87,7150000000.0,0.88,36.75,1170000000.0,5320000000.0,5.26,73.61,4520000.0,1.96,3.44,3380000.0,N/A
394,N/A,N/A,schl,N/A,N/A,N/A,N/A,N/A,0.87,79.50,0.82,1.03,1.00,4.65,1630000000.0,1340000000.0,46.56,1340000000.0,937730000.0,18.77,2.34,0.57,8.97,0.57,927100000.0,1340000000.0,16300000.0,0.48,387800000.0,2.50,387800000.0,11.11,11300000.0,37.33,37.33,0.84,1340000000.0,11.02,89.65,1030000.0,9.65,3.60,1560000.0,N/A
395,N/A,N/A,schw,N/A,N/A,N/A,N/A,N/A,111.84,32.39,8.16,4.46,27.31,42.35,1.01,70310000000.0,6.44,70310000000.0,62730000000.0,18.30,0.71,7.28,27.31,7.28,8620000000.0,70310000000.0,2180000000.0,1.61,14.40,13.80,29900000000.0,22.2,20720000000.0,0.32,11.69,1260000000.0,70310000000.0,11.24,81.48,21930000.0,4.08,1.86,21100000.0,N/A
396,N/A,N/A,sd,N/A,N/A,N/A,N/A,N/A,4.47,10.09,1.46,0.60,13.69,16.48,3.22,501540000.0,10.59,501540000.0,439610000.0,15.79,17.79,1.28,2.22,1.28,254570000.0,501540000.0,47060000.0,1.440,99140000.0,7.10,99140000.0,2.87,37500000.0,0.98,24.31,181180000.0,501540000.0,4.03,94.40,1350000.0,3.32,5.05,1340000.0,N/A
397,N/A,N/A,se,N/A,N/A,N/A,N/A,N/A,153.42,6.90,8.87,7.03,135.32,121.29,25.38,3680000000.0,2.01,3680000000.0,2530000000.0,6.90,8.87,6.12,5.49,6.12,87310000.0,3680000000.0,560480000.0,2.72,1370000000.0,40.90,1370000000.0,4.66,728960000.0,2.70,1.60,334230000.0,3680000000.0,0.00,46.28,2020000.0,0.56,0.00,1590000.0,N/A
398,N/A,N/A,see,N/A,N/A,N/A,N/A,N/A,139.20,10.06,1.62,47.80,18.26,13.63,5.99,7220000000.0,23.87,7220000000.0,9980000000.0,15.25,0.90,2.24,13.70,2.24,1420000000.0,7220000000.0,57900000.0,4.29,3.55,11.50,3.55,3.55,3260000000.0,1.35,0.90,424400000.0,7220000000.0,1.00,101.14,7250000.0,3.53,4.17,6330000.0,N/A
399,N/A,N/A,sfly,N/A,N/A,N/A,N/A,N/A,128.68,90.92,2.19,4.69,2.53,7.45,4.06,2600000000.0,35.94,2600000000.0,2730000000.0,32.66,1.11,2.29,16.45,2.29,569080000.0,2600000000.0,30090000.0,0.88,22.80,5.80,667920000.0,20.54,708670000.0,1.40,17.05,239520000.0,2600000000.0,0.92,118.86,6090000.0,6.47,24.63,5540000.0,N/A
400,N/A,N/A,shld,N/A,N/A,N/A,N/A,N/A,0.78,0.18,0.02,0.27,2.29,11.59,14.56,321710000.0,155.51,321710000.0,4440000000.0,0.18,0.00,0.27,2.72,0.27,3530000000.0,321710000.0,3.57,3.57,1.69,27.70,1.69,1.69,4380000000.0,0.78,34.54,0.58,321710000.0,37.01,53.58,13430000.0,8.98,58.61,13510000.0,N/A
401,N/A,N/A,shw,N/A,N/A,N/A,N/A,N/A,284.94,21.19,2.47,10.01,11.83,13.08,9.17,37030000000.0,161.27,37030000000.0,48480000000.0,18.04,1.11,3.24,19.78,3.24,6780000000.0,37030000000.0,1810000000.0,18.67,342.00,43.00,204210000.0,2.19,10520000000.0,1.12,39.53,1880000000.0,37030000000.0,12.30,77.21,1530000.0,3.3,1.88,1740000.0,N/A
402,N/A,N/A,siri,N/A,N/A,N/A,N/A,N/A,0.17,45.32,5.25,6.41,11.94,31.09,12.91,28500000000.0,1.17,28500000000.0,34800000000.0,22.66,1.03,6.41,17.52,6.41,2820000000.0,28500000000.0,647910000.0,0.14,69020000.0,7.70,69020000.0,0.01,6750000000.0,0.17,0.34,1860000000.0,28500000000.0,71.29,20.53,216220000.0,12.35,14.49,223130000.0,N/A
403,N/A,N/A,sjm,N/A,N/A,N/A,N/A,N/A,63.33,11.15,1.91,1.80,17.16,16.52,4.88,14050000000.0,64.96,14050000000.0,19010000000.0,13.47,1.67,2.58,11.65,2.58,2840000000.0,14050000000.0,1260000000.0,11.08,517.60,1.30,186200000.0,1.64,4940000000.0,1.48,68.70,1170000000.0,14050000000.0,4.37,79.60,7810000.0,6.74,7.98,7730000.0,N/A
404,N/A,N/A,slb,N/A,N/A,N/A,N/A,N/A,48.84,21.03,3.01,2.48,4.94,9.60,2.44,91530000000.0,21.93,91530000000.0,103790000000.0,21.03,0.65,3.41,15.35,3.41,3900000000.0,91530000000.0,1500000000.0,1.08,5090000000.0,15.10,5090000000.0,3.68,18200000000.0,1.21,26.62,5660000000.0,91530000000.0,0.07,81.53,19820000.0,2.06,1.42,21320000.0,N/A
405,N/A,N/A,slm,N/A,N/A,N/A,N/A,N/A,132.45,18.46,5.28,2.39,30.72,52.25,1.43,4960000000.0,2.18,4960000000.0,6520000000.0,9.70,0.48,6.93,30.72,6.93,273220000.0,4960000000.0,273220000.0,0.620,33.10,9.60,1530000000.0,3.54,3280000000.0,1.37,4.80,166910000.0,4960000000.0,0.65,101.34,17310000.0,5.35,4.56,17450000.0,N/A
406,N/A,N/A,sna,N/A,N/A,N/A,N/A,N/A,40.50,15.80,2.13,2.89,13.94,23.19,11.63,8529999999.999999,69.69,8529999999.999999,9530000000.0,11.90,0.86,2.38,9.47,2.38,2040000000.0,8529999999.999999,557700000.0,9.52,11.50,9.40,91800000.0,1.62,1200000000.0,1.78,52.11,608500000.0,8529999999.999999,1.11,103.32,0.00,0.00,0.00,3.28,N/A
407,N/A,N/A,sne,N/A,N/A,N/A,N/A,N/A,36.93,12.56,0.78,2.17,6.30,11.22,3.21,62800000000.0,63.35,62800000000.0,57010000000.0,15.72,0.16,0.71,4.87,0.71,17410000000.0,62800000000.0,5040000000.0,3.91,407.30,11.50,15.81,15.81,12970000000.0,0.92,22.64,10890000000.0,62800000000.0,0.00,7.08,1410000.0,1.14,0.00,0.2,N/A
408,N/A,N/A,sni,N/A,N/A,N/A,N/A,N/A,81.06,18.92,3.29,4.21,17.52,36.62,12.81,11710000000.0,27.35,11710000000.0,14100000000.0,15.34,2.24,3.96,9.69,3.96,1460000000.0,11710000000.0,623930000.0,4.76,26.50,7.60,130360000.00000001,2520000000.0,2520000000.0,3.05,21.36,1060000000.0,11710000000.0,9.46,88.80,4610000.0,4.01,5.26,2550000.0,N/A
409,N/A,N/A,so,N/A,N/A,N/A,N/A,N/A,196.48,52.90,1.95,1.85,3.66,11.22,1.46,44800000000.0,23.02,44800000000.0,93950000000.0,14.62,5.64,4.08,15.55,4.08,10170000000.0,44800000000.0,0.84,0.84,151.30,8.60,2130000000.0,2.11,50790000000.0,0.74,23.99,6390000000.0,44800000000.0,0.05,59.21,22250000.0,5.32,2.24,21700000.0,N/A
410,N/A,N/A,spg,N/A,N/A,N/A,N/A,N/A,556.13,24.79,9.97,13.21,35.17,50.60,5.53,55220000000.0,17.78,55220000000.0,70610000000.0,21.85,2.73,12.75,17.20,12.75,4560000000.0,55220000000.0,1940000000.0,6.24,44.70,0.00,1480000000.0,4.76,24630000000.0,0.59,11.71,3590000000.0,55220000000.0,0.50,96.83,16570000.0,8.69,6.24,14930000.0,N/A
411,N/A,N/A,srcl,N/A,N/A,N/A,N/A,N/A,94.26,215.74,1.39,1.72,1.18,14.10,4.52,4980000000.0,41.98,4980000000.0,7780000000.0,12.29,1.84,2.17,10.31,2.17,1460000000.0,4980000000.0,23400000.0,0.27,377.50,2.00,42200000.0,0.49,2740000000.0,0.84,33.88,508600000.0,4980000000.0,1.29,99.12,0.00,0.00,0.00,0.00,N/A
412,N/A,N/A,sre,N/A,N/A,N/A,N/A,N/A,129.64,108.51,2.58,2.17,2.28,20.87,2.98,28920000000.0,44.55,28920000000.0,47730000000.0,16.66,2.09,4.26,12.47,4.26,4260000000.0,28920000000.0,1.01,1.01,1.15,3.30,1.15,1.15,19630000000.0,0.50,50.41,3620000000.0,28920000000.0,0.15,89.57,0.00,0.00,0.00,3.58,N/A
413,N/A,N/A,sti,N/A,N/A,N/A,N/A,N/A,47.94,15.27,3.73,1.42,26.50,35.60,1.11,31960000000.0,17.82,31960000000.0,37740000000.0,12.28,0.92,4.40,26.50,4.40,2180000000.0,31960000000.0,2180000000.0,4.470,59.10,6.40,10510000000.0,22.32,14970000000.0,47.94,47.94,5510000000.0,31960000000.0,0.33,84.94,0.00,0.00,0.00,1.6,N/A
414,N/A,N/A,stt,N/A,N/A,N/A,N/A,N/A,52.01,19.20,3.31,1.93,19.49,30.12,0.90,37020000000.0,29.80,37020000000.0,13320000000.0,11.91,0.64,1.19,19.49,1.19,1990000000.0,37020000000.0,1990000000.0,5.24,37.60,12.70,77680000000.0,211.29,25340000000.0,52.01,52.01,6930000000.0,37020000000.0,0.79,93.34,4240000.0,2.39,1.12,3840000.0,N/A
415,N/A,N/A,stx,N/A,N/A,N/A,N/A,N/A,459.57,26.66,1.57,15.72,6.10,12.88,9.89,16690000000.000002,36.39,16690000000.000002,19140000000.0,11.72,1.42,1.80,9.36,1.80,3170000000.0,16690000000.000002,2.20,2.20,46.50,0.70,2560000000.0,8.97,4880000000.0,1.58,3.73,1760000000.0,16690000000.000002,54.42,0.00,42160000.0,7.28,21.92,40320000.0,N/A
416,N/A,N/A,stz,N/A,N/A,N/A,N/A,N/A,116.75,24.83,5.97,5.56,24.78,32.93,7.98,44470000000.0,38.13,44470000000.0,53510000000.0,21.03,1.51,7.19,19.57,7.19,3530000000.0,44470000000.0,1850000000.0,9.1900,21.00,0.60,154500000.0,0.79,9350000000.0,1.40,41.06,1750000000.0,44470000000.0,5.36,86.18,4970000.0,4.38,3.05,4800000.0,N/A
417,N/A,N/A,swk,N/A,N/A,N/A,N/A,N/A,46.84,19.27,1.87,3.16,9.62,12.68,5.82,23880000000.0,85.19,23880000000.0,27940000000.0,16.36,1.63,2.19,13.45,2.19,4780000000.0,23880000000.0,1230000000.0,8.040,10.20,16.90,637500000.0,4.14,3890000000.0,1.05,48.99,1420000000.0,23880000000.0,0.66,86.26,1850000.0,1.87,1.22,1440000.0,N/A
418,N/A,N/A,swn,N/A,N/A,N/A,N/A,N/A,221.93,2.67,0.79,7.19,32.66,36.12,9.91,2530000000.0,6.43,2530000000.0,5690000000.0,5.06,0.37,1.77,3.42,1.77,2530000000.0,2530000000.0,1.63,1.63,1.81,18.30,1.81,1.81,4390000000.0,1.93,0.61,1100000000.0,2530000000.0,0.60,81.49,41700000.0,2.38,10.64,42500000.0,N/A
419,N/A,N/A,syk,N/A,N/A,N/A,N/A,N/A,72.36,59.56,4.79,6.00,8.20,22.19,8.10,59560000000.0,33.27,59560000000.0,64629999999.99999,20.44,2.24,5.19,18.99,5.19,8170000000.0,59560000000.0,1020000000.0,2.68,2840000000.0,9.90,2840000000.0,7.57,7220000000.0,2.29,26.62,1560000000.0,59560000000.0,14.74,77.10,0.00,0.00,0.00,1.88,N/A
420,N/A,N/A,symc,N/A,N/A,N/A,N/A,N/A,112.69,16.17,3.43,3.28,22.24,5.17,0.93,16260000000.000002,7.71,16260000000.000002,19120000000.0,14.45,1.35,4.03,22.26,4.03,3170000000.0,16260000000.000002,1010000000.0,1.618,817.40,16.10,2530000000.0,4.07,5590000000.0,1.15,7.98,1030000000.0,16260000000.000002,0.92,99.00,24640000.0,4.08,5.14,18460000.0,N/A
421,N/A,N/A,syy,N/A,N/A,N/A,N/A,N/A,386.03,27.35,0.56,14.00,2.10,4.04,8.03,31780000000.0,107.46,31780000000.0,39120000000.0,17.45,1.38,0.69,12.73,0.69,10560000000.0,31780000000.0,1200000000.0,2.23,3.30,7.10,961190000.0,1.84,8890000000.0,1.38,4.35,2470000000.0,31780000000.0,0.27,80.84,14100000.0,5.88,2.96,15200000.0,N/A
422,N/A,N/A,t,N/A,N/A,N/A,N/A,N/A,116.66,7.54,1.45,1.57,18.34,14.86,3.52,233310000000.0,26.05,233310000000.0,334110000000.0,10.35,0.99,2.08,7.35,2.08,83170000000.0,233310000000.0,29450000000.0,4.76,681.20,0.40,50500000000.0,8.22,165670000000.0,0.97,22.94,39150000000.0,233310000000.0,0.08,57.40,224140000.0,4.86,3.65,233080000.0,N/A
423,N/A,N/A,tap,N/A,N/A,N/A,N/A,N/A,84.21,11.32,1.45,1.20,12.85,16.67,3.85,15940000000.0,51.08,15940000000.0,27470000000.0,13.38,1.42,2.50,10.46,2.50,4790000000.0,15940000000.0,1410000000.0,6.53,58.10,12.40,418600000.0,1.94,11310000000.0,0.64,61.40,1870000000.0,15940000000.0,11.79,86.62,3830000.0,2.51,2.23,3830000.0,N/A
424,N/A,N/A,tdc,N/A,N/A,N/A,N/A,N/A,116.47,23.09,2.24,7.29,3.11,3.25,1.76,4830000000.0,17.14,4830000000.0,4830000000.0,23.09,3.25,2.24,36.32,2.24,1020000000.0,4830000000.0,0.53,0.53,1090000000.0,0.00,1090000000.0,8.93,116.47,1.65,5.48,203380000.0,4830000000.0,1.09,107.37,20340000.0,13.52,20.72,19480000.0,N/A
425,N/A,N/A,tel,N/A,N/A,N/A,N/A,N/A,41.58,28.51,2.56,3.60,9.12,16.82,7.81,34650000000.0,38.22,34650000000.0,39980000000.0,16.59,1.80,2.95,13.70,2.95,4450000000.0,34650000000.0,1230000000.0,3.46,2.01,13.60,2.01,2.01,41.58,1.58,27.41,2270000000.0,34650000000.0,68.53,0.00,3480000.0,2.87,0.98,3140000.0,N/A
426,N/A,N/A,ter,N/A,N/A,N/A,N/A,N/A,18.73,35.16,4.10,4.50,12.06,25.24,11.48,8760000000.0,10.79,8760000000.0,7910000000.0,14.75,1.28,3.70,12.22,3.70,1220000000.0,8760000000.0,257690000.0,1.28,1780000000.0,26.20,1780000000.0,9.1,365990000.0,5.00,9.99,626490000.0,8760000000.0,0.40,99.43,7990000.0,3.03,4.01,6790000.0,N/A
427,N/A,N/A,tgt,N/A,N/A,N/A,N/A,N/A,98.96,13.42,0.54,3.31,4.08,6.13,7.20,38540000000.0,131.45,38540000000.0,46060000000.0,13.08,2.18,0.64,6.73,0.64,20750000000.0,38540000000.0,2930000000.0,5.331,34.80,10.00,2640000000.0,4.91,11590000000.0,0.95,21.62,6920000000.0,38540000000.0,0.14,90.22,52280000.0,7.48,9.48,53690000.0,N/A
428,N/A,N/A,thc,N/A,N/A,N/A,N/A,N/A,621.08,14.68,0.13,0.88,3.67,7.24,3.61,2470000000.0,190.66,2470000000.0,16820000000.0,14.68,1.10,0.88,7.44,0.88,16090000000.0,2470000000.0,7.00,7.00,6.04,2.40,6.04,6.04,14940000000.0,1.29,1.46,1200000000.0,2470000000.0,2.32,123.78,0.00,0.00,0.00,0.00,N/A
429,N/A,N/A,tif,N/A,N/A,N/A,N/A,N/A,30.89,33.19,2.93,3.78,8.88,19.05,9.40,12220000000.0,33.49,12220000000.0,11550000000.0,19.85,2.32,2.77,11.53,2.77,2600000000.0,12220000000.0,370100000.0,2.96,60.80,8.50,1290000000.0,10.38,30.89,5.50,25.97,932200000.0,12220000000.0,0.79,95.10,4950000.0,4.63,4.60,4590000.0,N/A
430,N/A,N/A,tjx,N/A,N/A,N/A,N/A,N/A,43.33,21.02,1.50,10.52,7.27,11.12,18.50,53650000000.0,55.51,53650000000.0,50680000000.0,15.98,1.74,1.41,10.75,1.41,9620000000.0,53650000000.0,2610000000.0,4.04,29.40,15.80,3260000000.0,5.11,2230000000.0,1.66,8.06,3030000000.0,53650000000.0,0.08,93.35,18080000.0,3.68,2.81,16520000.0,N/A
431,N/A,N/A,tm,N/A,N/A,N/A,N/A,N/A,103.47,8.42,0.67,1.04,8.25,7.55,2.78,185710000000.0,186.26,185710000000.0,324080000000.0,0.67,0.67,1.17,8.75,1.17,43640000000.0,185710000000.0,22640000000.0,15.13,93.60,7.40,54620000000.0,37.18,192100000000.0,1.04,122.02,38650000000.0,185710000000.0,0.00,0.77,0.00,0.00,0.00,3.59,N/A
432,N/A,N/A,tmk,N/A,N/A,N/A,N/A,N/A,23.43,6.97,2.33,1.57,35.00,22.02,2.55,9700000000.0,35.72,9700000000.0,10780000000.0,13.08,1.05,2.59,11.64,2.59,1660000000.0,9700000000.0,1460000000.0,12.23,660.70,8.40,245630000.0,2.15,1460000000.0,0.45,54.38,1430000000.0,9700000000.0,2.00,78.20,0.00,0.00,0.00,0.64,N/A
433,N/A,N/A,tmo,N/A,N/A,N/A,N/A,N/A,83.15,37.67,4.05,3.33,10.64,15.42,3.93,84640000000.0,52.96,84640000000.0,102750000000.0,17.48,1.68,4.91,19.54,4.91,9450000000.0,84640000000.0,2230000000.0,5.592,16.10,22.10,1340000000.0,3.32,21130000000.0,1.34,63.32,2780000000.0,84640000000.0,0.18,90.60,4200000.0,2.55,1.08,3970000.0,N/A
434,N/A,N/A,trip,N/A,N/A,N/A,N/A,N/A,23.55,31.22,3.71,4.23,1.22,7.97,3.44,5770000000.0,11.08,5770000000.0,5190000000.0,31.22,2.97,3.33,29.99,3.33,1480000000.0,5770000000.0,0.14,0.14,5.09,1.60,5.09,5.09,23.55,2.67,9.81,168120000.0,5770000000.0,14.87,104.39,21800000.0,4.42,22.50,19610000.0,N/A
435,N/A,N/A,trow,N/A,N/A,N/A,N/A,N/A,4.33,18.03,5.49,4.53,31.25,42.95,18.70,26320000000.0,19.87,26320000000.0,24130000000.0,14.22,0.93,5.03,10.95,5.03,4790000000.0,26320000000.0,1460000000.0,5.970,8.60,17.90,2270000000.0,9.27,4.33,4.33,23.76,229500000.0,26320000000.0,3.85,74.61,9430000.0,7.09,4.01,10290000.0,N/A
436,N/A,N/A,trv,N/A,N/A,N/A,N/A,N/A,27.69,18.93,1.30,1.59,7.11,10.72,1.90,37660000000.0,104.72,37660000000.0,38940000000.0,12.21,0.54,1.35,9.95,1.35,11440000000.0,37660000000.0,2040000000.0,7.33,41.60,5.40,5240000000.0,19.3,6570000000.0,0.41,87.44,3760000000.0,37660000000.0,0.61,82.23,5840000.0,3.33,2.10,5430000.0,N/A
437,N/A,N/A,tsla,N/A,N/A,N/A,N/A,N/A,215.12,145.08,4.25,11.79,16.68,13.66,3.91,49990000000.0,70.94,49990000000.0,61210000000.0,145.08,1.21,5.20,059.63,5.20,2220000000.0,49990000000.0,1960000000.0,11.8330,3370000000.0,43.90,3370000000.0,19.94,12120000000.0,0.86,25.10,60650000.0,49990000000.0,25.49,61.60,30130000.0,4.7,28.74,28090000.0,N/A
438,N/A,N/A,tsn,N/A,N/A,N/A,N/A,N/A,80.89,9.33,0.66,2.18,7.15,8.06,7.87,26080000000.0,107.47,26080000000.0,36110000000.0,10.32,0.92,0.92,9.18,0.92,5080000000.0,26080000000.0,2810000000.0,7.61,175.00,11.40,0.8,0.8,9690000000.0,1.51,32.53,2590000000.0,26080000000.0,2.06,90.92,0.00,0.00,0.00,1.2,N/A
439,N/A,N/A,tss,N/A,N/A,N/A,N/A,N/A,135.52,27.25,3.18,6.95,11.90,14.90,7.23,15660000000.0,26.88,15660000000.0,19090000000.0,18.21,1.36,3.87,19.44,3.87,1350000000.0,15660000000.0,584810000.0,3.16,227.50,12.50,450360000.0,2.48,3190000000.0,1.09,12.39,856490000.0,15660000000.0,1.99,79.03,2160000.0,1.73,1.20,2620000.0,N/A
440,N/A,N/A,twx,N/A,N/A,N/A,N/A,N/A,83.57,14.49,2.40,2.64,16.78,26.82,7.76,74970000000.0,40.27,74970000000.0,94630000000.0,11.75,1.27,3.03,10.42,3.03,13620000000.0,74970000000.0,5230000000.0,6.636,374.10,9.10,2620000000.0,3.36,23740000000.0,1.08,36.38,5080000000.0,74970000000.0,0.26,82.76,15700000.0,1.23,2.03,13390000.0,N/A
441,N/A,N/A,txn,N/A,N/A,N/A,N/A,N/A,39.44,28.40,6.73,9.74,24.61,40.73,22.36,100670000000.0,15.10,100670000000.0,107290000000.0,18.06,1.69,7.17,15.44,7.17,9610000000.0,100670000000.0,3650000000.0,3.61,67.10,9.80,4470000000.0,4.54,4080000000.0,3.87,10.51,5360000000.0,100670000000.0,0.10,86.74,11010000.0,2.52,1.25,9720000.0,N/A
442,N/A,N/A,txt,N/A,N/A,N/A,N/A,N/A,69.28,51.41,1.07,2.72,2.16,7.30,4.22,15250000000.0,53.30,15250000000.0,17900000000.0,16.57,1.89,1.26,12.06,1.26,2400000000.0,15250000000.0,1.14,1.14,1080000000.0,5.00,1080000000.0,4.12,3910000000.0,2.18,21.60,858500000.0,15250000000.0,0.19,84.13,5870000.0,3.71,2.53,7170000.0,N/A
