,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
0,N/A,N/A,a,N/A,N/A,N/A,N/A,N/A,41.59,35.63,5.40,4.99,15.30,19.75,6.80,24170000000.0,13.89,24170000000.0,23500000000.0,25.98,2.49,5.26,21.46,5.26,2410000000.0,24170000000.0,2.10,2.10,40.50,7.00,2680000000.0,8.29,2009999999.9999998,3.30,15.00,562500000.0,24170000000.0,0.26,87.29,0.00,0.00,0.00,0.6,N/A
1,N/A,N/A,aa,N/A,N/A,N/A,N/A,N/A,20.66,46.55,0.86,2.21,1.86,12.99,5.53,9990000000.0,63.18,9990000000.0,10100000000.0,13.99,0.26,0.87,4.46,0.87,1430000000.0,9990000000.0,1.16,1.16,1360000000.0,25.10,1360000000.0,7.33,1400000000.0,1.30,24.41,1220000000.0,9990000000.0,6.54,0.00,7490000.0,1.86,4.07,5760000.0,N/A
2,N/A,N/A,aapl,N/A,N/A,N/A,N/A,N/A,86.30,18.62,3.81,6.56,21.09,26.76,11.00,872480000000.0,43.94,872480000000.0,921870000000.0,13.84,1.34,4.02,12.89,4.02,88190000000.0,872480000000.0,48350000000.0,9.21,18.90,12.20,74400000000.0,14.49,115680000000.0,1.28,26.15,63600000000.0,872480000000.0,0.07,61.75,42830000.0,1.46,0.82,33490000.000000004,N/A
3,N/A,N/A,abbv,N/A,N/A,N/A,N/A,N/A,569.61,37.34,6.97,29.41,18.82,37.97,93.77,196700000000.0,17.60,196700000000.0,225230000000.0,18.70,1.30,7.98,18.43,7.98,19800000000.0,196700000000.0,5310000000.0,3.30,96.30,13.90,9550000000.0,5.99,38090000000.0,4.19,4.19,1.39,196700000000.0,0.07,73.63,15150000.0,2.3,1.07,12640000.0,N/A
4,N/A,N/A,abc,N/A,N/A,N/A,N/A,N/A,183.76,64.32,0.15,11.14,0.24,1.32,3.66,24360000000.0,701.29,24360000000.0,24360000000.0,15.18,2.05,0.16,9.97,0.16,4550000000.0,24360000000.0,364480000.0,1.64,2440000000.0,4.20,2440000000.0,11.17,3790000000.0,0.91,9.47,1500000000.0,24360000000.0,26.25,70.53,10620000.0,4.39,6.65,11020000.0,N/A
5,N/A,N/A,abt,N/A,N/A,N/A,N/A,N/A,74.74,234.02,4.03,3.45,1.74,14.40,1.33,110390000000.0,15.66,110390000000.0,123270000000.0,19.76,1.89,4.50,18.00,4.50,11830000000.0,110390000000.0,0.27,0.27,11200000000.0,42.30,11200000000.0,6.43,24080000000.0,18.40,18.40,1.65,110390000000.0,0.72,74.53,13370000.0,2.44,0.78,12100000.0,N/A
6,N/A,N/A,acn,N/A,N/A,N/A,N/A,N/A,0.25,28.81,2.80,10.99,9.94,14.77,15.25,100240000000.0,57.96,100240000000.0,96580000000.0,22.45,2.39,2.69,16.50,2.69,11030000000.0,100240000000.0,3560000000.0,5.64,11.90,11.80,3680000000.0,5.97,25200000.0,1.25,14.79,4890000000.0,100240000000.0,0.23,81.77,8860000.0,5.47,1.35,9210000.0,N/A
7,N/A,N/A,adbe,N/A,N/A,N/A,N/A,N/A,22.25,59.56,13.59,11.69,23.20,29.69,9.95,99230000000.0,14.79,99230000000.0,95020000000.0,28.35,1.32,13.01,38.10,13.01,6290000000.0,99230000000.0,1690000000.0,3.38,25.50,24.80,5820000000.0,11.84,1880000000.0,2.06,17.22,2910000000.0,99230000000.0,0.35,89.18,5730000.0,1.79,1.16,4900000.0,N/A
8,N/A,N/A,adi,N/A,N/A,N/A,N/A,N/A,77.26,45.33,6.77,3.40,14.24,30.02,6.58,34590000000.0,14.75,34590000000.0,40710000000.0,16.82,2.39,7.97,19.23,7.97,3060000000.0,34590000000.0,725020000.0,2.07,17.40,53.60,1050000000.0,2.84,7850000000.0,1.47,27.57,1110000000.0,34590000000.0,0.53,88.58,7850000.0,4.24,2.56,1.8,N/A
9,N/A,N/A,adm,N/A,N/A,N/A,N/A,N/A,41.61,20.41,0.40,1.39,2.01,2.60,2.53,24380000000.0,106.91,24380000000.0,30930000000.0,16.03,7.43,0.50,12.38,0.50,3680000000.0,24380000000.0,1230000000.0,2.14,43.70,6.30,1.39,1.39,7340000000.0,1.61,31.43,2330000000.0,24380000000.0,2.30,79.80,12400000.0,3.68,2.22,11680000.0,N/A
10,N/A,N/A,adp,N/A,N/A,N/A,N/A,N/A,53.92,31.02,4.33,13.74,14.08,19.04,4.26,54250000000.0,28.17,54250000000.0,53150000000.0,27.43,2.79,4.24,19.59,4.24,5110000000.0,54250000000.0,1770000000.0,3.94,8.90,5.60,2480000000.0,5.59,2130000000.0,1.10,8.90,2040000000.0,54250000000.0,0.28,80.19,5740000.0,2.75,1.29,6350000.0,N/A
11,N/A,N/A,adsk,N/A,N/A,N/A,N/A,N/A,477.54,96.54,13.09,241.85,28.60,23.39,6.45,25940000000.0,9.01,25940000000.0,26070000000.0,96.54,6.03,13.16,79.50,13.16,1690000000.0,25940000000.0,566800000.0,2.58,1450000000.0,5.20,1450000000.0,6.6,1590000000.0,1.07,0.49,62800000.0,25940000000.0,0.35,98.42,4680000.0,3.64,2.58,3650000.0,N/A
12,N/A,N/A,adt,N/A,N/A,N/A,N/A,N/A,387.34,2.09,2.09,2.73,8.93,9.26,4260000000.0,8910000000.0,6.65,8910000000.0,18290000000.0,2.09,2.09,4.29,8.28,4.29,2210000000.0,8910000000.0,380510000.0,0.59,170660000.0,4.40,170660000.0,0.27,10830000000.0,0.51,4.36,1500000000.0,8910000000.0,0.00,85.60,10480000.0,3.4,7.61,13460000.0,N/A
13,N/A,N/A,aee,N/A,N/A,N/A,N/A,N/A,108.79,22.66,2.33,1.88,10.38,23.26,3.46,13810000000.0,24.42,13810000000.0,22100000000.0,18.91,2.83,3.73,9.46,3.73,2690000000.0,13810000000.0,2.51,2.51,22.00,7.60,0.04,0.04,8140000000.000001,0.61,30.28,2210000000.0,13810000000.0,0.31,71.85,6630000.0,5.35,3.05,6430000.0,N/A
14,N/A,N/A,aeo,N/A,N/A,N/A,N/A,N/A,1.68,20.33,0.90,2.82,4.50,8.62,10.89,3290000000.0,20.44,3290000000.0,3030000000.0,13.84,9.88,0.83,6.32,0.83,1370000000.0,3290000000.0,164830000.0,0.91,15.90,2.10,257529999.99999997,1.45,1.68,1.68,6.57,350840000.0,3290000000.0,5.87,87.59,18400000.0,6.13,12.66,17360000.0,N/A
15,N/A,N/A,aep,N/A,N/A,N/A,N/A,N/A,120.30,17.95,2.20,1.87,12.24,20.72,3.18,33820000000.0,31.33,33820000000.0,55180000000.0,16.69,4.09,3.58,11.17,3.58,9410000000.0,33820000000.0,1890000000.0,3.83,481700000.0,11.80,481700000.0,0.98,21780000000.0,0.56,36.74,4219999999.9999995,33820000000.0,0.02,72.88,0.00,0.00,0.00,2.48,N/A
16,N/A,N/A,aes,N/A,N/A,N/A,N/A,N/A,344.75,9.93,0.55,2.43,5.43,17.13,3.99,7740000000.0,21.42,7740000000.0,27810000000.0,9.93,1.37,1.97,7.72,1.97,2430000000.0,7740000000.0,1.17,1.17,13.10,2.50,1960000000.0,2.97,22030000000.0,0.99,4.82,2390000000.0,7740000000.0,0.33,97.36,8250000.0,1.28,1.62,8189999.999999999,N/A
17,N/A,N/A,aet,N/A,N/A,N/A,N/A,N/A,64.22,36.68,1.03,4.04,2.93,8.66,5.14,62980000000.0,180.91,62980000000.0,64090000000.0,18.20,1.74,1.04,10.71,1.04,16800000000.0,62980000000.0,1800000000.0,5.26,38.70,5.00,8640000000.0,26.5,10160000000.0,0.83,47.79,1320000000.0,62980000000.0,0.45,90.75,2610000.0,0.89,0.85,2430000.0,N/A
18,N/A,N/A,afl,N/A,N/A,N/A,N/A,N/A,26.25,13.21,1.60,1.63,12.37,21.28,2.13,35770000000.0,56.05,35770000000.0,36560000000.0,12.13,0.98,1.63,7.58,1.63,8270000000.0,35770000000.0,2770000000.0,6.89,13.80,4.30,4980000000.0,12.68,5770000000.0,0.44,55.80,6460000000.0,35770000000.0,2.21,73.30,6770000.0,4.7,1.73,6060000.0,N/A
19,N/A,N/A,agn,N/A,N/A,N/A,N/A,N/A,42.62,12.07,4.02,0.94,46.82,3.75,0.28,62170000000.0,45.52,62170000000.0,87060000000.0,12.07,1.46,5.62,13.41,5.62,12710000000.0,62170000000.0,7550000000.0,22.13,5440000000.0,11.40,5440000000.0,16.36,30340000000.0,1.18,199.13,3720000000.0,62170000000.0,0.25,89.81,8940000.0,1.67,2.67,7840000.0,N/A
20,N/A,N/A,aig,N/A,N/A,N/A,N/A,N/A,42.51,11.47,1.19,0.80,5.05,4.88,0.29,58140000000.0,50.83,58140000000.0,76980000000.0,11.47,0.15,1.58,45.25,1.58,15410000000.0,58140000000.0,2440000000.0,2.58,12210000000.0,8.60,12210000000.0,13.58,31040000000.0,0.60,80.62,8570000000.0,58140000000.0,0.06,88.54,25970000.0,4.94,2.83,21320000.0,N/A
21,N/A,N/A,aiv,N/A,N/A,N/A,N/A,N/A,285.74,31.92,7.01,4.97,21.84,23.97,2.37,6920000000.0,6.32,6920000000.0,11670000000.0,91.52,15.67,11.81,19.97,11.81,639090000.0,6920000000.0,206760000.0,1.32,26.60,3.20,55680000.0,0.35,4390000000.0,0.16,8.47,386290000.0,6920000000.0,0.84,102.56,3520000.0,4.02,3.19,3890000.0,N/A
22,N/A,N/A,aiz,N/A,N/A,N/A,N/A,N/A,29.62,22.50,0.79,1.24,3.67,6.39,0.83,5140000000.0,116.55,5140000000.0,5100000000.0,11.82,1.31,0.79,9.61,0.79,2280000000.0,5140000000.0,237950000.0,4.24,1260000000.0,13.50,1260000000.0,23.4,1230000000.0,0.91,76.92,568930000.0,5140000000.0,0.81,93.96,1.76,1.76,1.74,2.24,N/A
23,N/A,N/A,akam,N/A,N/A,N/A,N/A,N/A,20.08,40.44,4.66,3.51,11.84,16.26,5.63,11440000000.0,14.23,11440000000.0,11340000000.0,25.71,4.13,4.62,17.21,4.62,1530000000.0,11440000000.0,290850000.0,1.67,20.40,6.40,4.45,4.45,657130000.0,3.01,19.28,782250000.0,11440000000.0,3.04,92.05,10460000.0,4.38,6.23,9530000.0,N/A
24,N/A,N/A,all,N/A,N/A,N/A,N/A,N/A,28.70,13.96,0.95,1.78,7.32,11.83,2.53,36070000000.0,104.10,36070000000.0,39600000000.0,12.40,0.81,1.04,8.01,1.04,12460000000.0,36070000000.0,2660000000.0,7.20,28.10,4.80,2890000000.0,8.05,6350000000.0,0.47,56.59,4460000000.0,36070000000.0,0.28,78.58,5100000.0,2.48,1.42,3820000.0,N/A
25,N/A,N/A,alxn,N/A,N/A,N/A,N/A,N/A,36.51,57.23,8.24,3.19,14.57,28.46,4.59,28620000000.0,15.50,28620000000.0,29650000000.0,18.22,1.17,8.54,21.51,8.54,2830000000.0,28620000000.0,2.24,2.24,17.00,7.50,1530000000.0,6.86,3260000000.0,2.96,40.11,1240000000.0,28620000000.0,0.46,97.27,4790000.0,1.91,2.52,5230000.0,N/A
26,N/A,N/A,amat,N/A,N/A,N/A,N/A,N/A,56.73,18.02,4.15,6.48,23.62,26.61,14.23,60340000000.0,13.55,60340000000.0,58370000000.0,12.98,0.78,4.01,13.65,4.01,6530000000.0,60340000000.0,3430000000.0,3.17,61.00,20.40,7280000000.0,6.89,5300000000.0,3.14,8.82,3610000000.0,60340000000.0,0.34,82.98,10950000.0,1.22,1.02,10710000.0,N/A
27,N/A,N/A,amd,N/A,N/A,N/A,N/A,N/A,274.23,35.97,2.52,24.03,1.39,4.46,3.84,12490000000.0,5.25,12490000000.0,12520000000.0,35.97,734.31,2.53,152.68,2.53,0.08,12490000000.0,0.08,0.08,0.91,25.70,0.91,0.91,1430000000.0,1.70,0.54,270750000.0,12490000000.0,0.67,70.56,173100000.0,2.61,21.82,154970000.0,N/A
28,N/A,N/A,amgn,N/A,N/A,N/A,N/A,N/A,111.01,17.71,6.18,4.42,35.54,43.66,7.92,142290000000.0,31.36,142290000000.0,136710000000.00002,15.42,4.50,5.94,11.29,5.94,18830000000.0,142290000000.0,8180000000.0,11.07,0.20,0.70,41350000000.0,56.96,35780000000.0,6.07,44.36,11270000000.0,142290000000.0,0.15,81.88,8029999.999999999,2.71,1.09,7900000.0,N/A
29,N/A,N/A,amp,N/A,N/A,N/A,N/A,N/A,88.35,19.05,2.20,4.40,12.26,25.98,1.37,26600000000.0,78.36,26600000000.0,29040000000.0,11.35,0.80,2.40,8.61,2.40,9090000000.0,26600000000.0,1480000000.0,9.44,54.70,3.20,2620000000.0,17.87,5300000000.0,5.35,40.91,2.06,26600000000.0,0.29,87.87,2340000.0,2.97,1.52,1750000.0,N/A
30,N/A,N/A,amt,N/A,N/A,N/A,N/A,N/A,233.38,55.16,9.58,9.56,18.92,34.21,4.41,62240000000.0,15.20,62240000000.0,80710000000.0,41.00,1.78,12.42,20.90,12.42,3860000000.0,62240000000.0,1130000000.0,2.63,19.90,11.00,799470000.0,1.86,19270000000.0,0.87,15.19,2860000000.0,62240000000.0,0.14,93.68,6860000.0,3.25,1.62,5550000.0,N/A
31,N/A,N/A,amzn,N/A,N/A,N/A,N/A,N/A,175.14,357.48,4.19,27.41,1.20,2.01,2.17,675610000000.0,336.79,675610000000.0,682870000000.0,173.74,21.26,4.24,52.80,4.24,47720000000.0,675610000000.0,1920000000.0,3.92,1.60,33.70,24310000000.0,50.45,43190000000.0,1.03,51.16,16250000000.0,675610000000.0,16.50,61.15,5600000.0,1.44,1.41,5930000.0,N/A
32,N/A,N/A,an,N/A,N/A,N/A,N/A,N/A,294.85,15.62,0.27,2.57,1.87,3.58,4.86,5660000000.0,212.94,5660000000.0,12090000000.0,14.25,3.06,0.57,13.18,0.57,3310000000.0,5660000000.0,399100000.0,3.97,9.10,2.40,53300000.0,0.58,6490000000.0,0.73,24.12,494200000.0,5660000000.0,13.30,99.93,11460000.0,9.2,18.00,13070000.0,N/A
33,N/A,N/A,anf,N/A,N/A,N/A,N/A,N/A,26.66,49.36,0.45,1.30,0.55,0.45,0.40,1510000000.0,48.88,1510000000.0,1370000000.0,49.36,3.98,0.41,6.51,0.41,2029999999.9999998,1510000000.0,18320000.0,0.27,27.80,4.50,459290000.0,6.74,311990000.0,2.08,17.04,192240000.0,1510000000.0,1.06,102.24,0.05,0.05,0.00,0.8,N/A
34,N/A,N/A,aon,N/A,N/A,N/A,N/A,N/A,113.72,22.35,3.01,6.95,14.22,14.15,4.13,35870000000.0,45.56,35870000000.0,39530000000.0,17.96,1.67,3.31,17.81,3.31,11630000000.0,35870000000.0,6.42,6.42,42.00,6.30,2290000000.0,9.17,5970000000.0,1.14,20.63,1200000000.0,35870000000.0,0.93,94.12,3180000.0,2.7,1.22,2820000.0,N/A
35,N/A,N/A,apa,N/A,N/A,N/A,N/A,N/A,101.26,27.47,3.28,2.61,11.93,5.95,0.92,18320000000.0,14.67,18320000000.0,25050000000.0,39.74,20.38,4.49,9.66,4.49,3670000000.0,18320000000.0,1.75,1.75,1850000000.0,3.50,1850000000.0,4.85,8480000000.0,1.53,18.41,2560000000.0,18320000000.0,0.17,98.20,25900000.0,7.24,6.82,26960000.0,N/A
36,N/A,N/A,apc,N/A,N/A,N/A,N/A,N/A,120.31,229.04,3.22,3.17,18.54,21.59,3.20,33840000000.000004,19.03,33840000000.000004,45180000000.0,229.04,2.18,4.30,13.14,4.30,4970000000.0,33840000000.000004,1950000000.0,3.54,5260000000.0,15.90,5260000000.0,9.62,16750000000.0,2.03,19.51,3740000000.0,33840000000.000004,0.29,90.40,0.05,0.05,0.00,0.2,N/A
37,N/A,N/A,apd,N/A,N/A,N/A,N/A,N/A,34.04,13.10,4.36,3.64,33.51,20.69,6.45,37170000000.0,39.04,37170000000.0,37560000000.0,22.03,5.63,4.41,14.17,4.41,2430000000.0,37170000000.0,1040000000.0,12.97,48.40,17.70,3130000000.0,14.3,3510000000.0,2.92,46.67,1610000000.0,37170000000.0,0.21,89.37,2720000.0,2.77,1.26,2430000.0,N/A
38,N/A,N/A,aph,N/A,N/A,N/A,N/A,N/A,87.61,45.01,4.04,7.10,9.28,20.42,9.67,28310000000.0,22.93,28310000000.0,30110000000.0,24.53,3.04,4.29,18.16,4.29,2040000000.0,28310000000.0,650500000.0,2.06,1750000000.0,17.70,1750000000.0,5.74,3540000000.0,2.95,13.06,1140000000.0,28310000000.0,0.38,101.33,0.23,0.23,0.00,5680000.0,N/A
39,N/A,N/A,arna,N/A,N/A,N/A,N/A,N/A,28.74,14.67,13.97,6.80,36.78,1.84,0.44,1490000000.0,3.32,1490000000.0,1270000000.0,14.67,0.62,11.94,221.87,11.94,108630000.0,1490000000.0,39150000.0,1.22,278740000.0,58.70,278740000.0,7.1,62680000.0,4.42,5.57,69170000.0,1490000000.0,0.26,73.81,2770000.0,5.53,11.21,2680000.0,N/A
40,N/A,N/A,ati,N/A,N/A,N/A,N/A,N/A,83.53,14.77,0.88,2.06,2.61,5.52,2.35,3100000000.0,32.02,3100000000.0,4990000000.0,14.77,1.47,1.41,14.03,1.41,162500000.0,3100000000.0,91900000.0,0.83,82.80,14.30,141600000.0,1.12,1540000000.0,2.69,13.82,22400000.0,3100000000.0,18.00,0.00,0.03,0.03,0.00,0.00,N/A
41,N/A,N/A,atvi,N/A,N/A,N/A,N/A,N/A,44.03,49.67,7.85,5.50,15.90,21.78,5.27,54830000000.0,9.31,54830000000.0,54280000000.0,28.44,2.06,7.77,23.68,7.77,4210000000.0,54830000000.0,1110000000.0,1.46,5.50,3.20,3660000000.0,4.84,4390000000.0,2.25,13.18,1910000000.0,54830000000.0,7.53,90.83,15730000.0,2.46,2.51,12330000.0,N/A
42,N/A,N/A,avb,N/A,N/A,N/A,N/A,N/A,68.92,26.60,11.03,2.27,41.38,37.80,2.81,23490000000.0,15.51,23490000000.0,30530000000.0,35.58,12.09,14.33,22.25,14.33,2049999999.9999998,23490000000.0,879210000.0,6.39,33.20,16.90,36040000.0,0.26,7130000000.0,0.72,75.04,1200000000.0,23490000000.0,0.27,97.49,3630000.0,6.26,3.58,3480000.0,N/A
43,N/A,N/A,avp,N/A,N/A,N/A,N/A,N/A,1.42,13.50,0.19,0.40,1.40,5.14,4.95,1070000000.0000001,13.02,1070000000.0000001,2290000000.0,13.50,2.61,0.40,6.10,0.40,3460000000.0,1070000000.0000001,100900000.0,0.23,65.30,0.60,663800000.0,1.51,1890000000.0,1.42,1.87,259800000.0,1070000000.0000001,0.39,85.45,0.00,0.00,0.00,0.00,N/A
44,N/A,N/A,avy,N/A,N/A,N/A,N/A,N/A,148.15,27.03,1.66,9.39,6.27,10.77,8.77,10650000000.0,72.65,10650000000.0,12080000000.0,21.77,1.86,1.88,14.49,1.88,1700000000.0,10650000000.0,403400000.0,4.48,21.50,11.30,253800000.0,2.88,1680000000.0,1.13,12.89,612200000.0,10650000000.0,0.47,90.99,1590000.0,2.29,2.02,1900000.0,N/A
45,N/A,N/A,axp,N/A,N/A,N/A,N/A,N/A,327.78,33.55,2.82,4.75,8.91,24.14,1.61,86480000000.0,34.78,86480000000.0,111580000000.0,12.56,1.39,3.63,8.91,3.63,2630000000.0,86480000000.0,2630000000.0,2.97,38.42,11.20,38.42,38.42,327.78,2.37,20.95,1.14,86480000000.0,0.23,85.71,11500000.0,3.38,1.54,14010000.0,N/A
46,N/A,N/A,ba,N/A,N/A,N/A,N/A,N/A,940.44,31.62,2.24,188.79,7.33,10.05,6.37,204410000000.0,149.95,204410000000.0,205150000000.0,28.84,1.97,2.25,18.30,2.25,13780000000.0,204410000000.0,6690000000.0,10.85,18.70,1.70,10030000000.0,16.84,10770000000.0,1.18,1.82,13270000000.0,204410000000.0,0.10,71.94,6220000.0,2.04,1.13,6630000.0,N/A
47,N/A,N/A,bac,N/A,N/A,N/A,N/A,N/A,23.80,20.64,3.95,1.35,21.72,34.80,0.82,331250000000.0,8.23,331250000000.0,184660000000.0,11.26,0.85,2.20,21.72,2.20,16620000000.000002,331250000000.0,16620000000.000002,1.56,49.60,1.10,628450000000.0,59.76,471230000000.0,23.80,23.80,1.77,331250000000.0,0.08,71.39,121670000.0,1.9,1.22,128020000.00000001,N/A
48,N/A,N/A,bax,N/A,N/A,N/A,N/A,N/A,36.98,38.68,3.77,4.16,9.88,14.59,5.71,39370000000.0,19.21,39370000000.0,39350000000.0,26.57,2.08,3.77,17.46,3.77,4110000000.0000005,39370000000.0,1020000000.0,1.87,93.10,5.80,3520000000.0,6.45,3500000000.0,2.80,17.38,2040000000.0,39370000000.0,0.12,88.21,4780000.0,1.98,0.89,5540000.0,N/A
49,N/A,N/A,bbby,N/A,N/A,N/A,N/A,N/A,54.28,6.40,0.26,1.13,4.11,7.16,7.55,3210000000.0,86.22,3210000000.0,4150000000.0000005,8.10,0.40,0.34,3.54,0.34,4580000000.0,3210000000.0,499540000.0,3.52,51.50,0.00,453100000.0,3.28,1490000000.0,1.67,19.90,789450000.0,3210000000.0,3.51,98.37,22930000.0,6.48,16.47,0.6,N/A
50,N/A,N/A,bbt,N/A,N/A,N/A,N/A,N/A,34.01,20.24,4.03,1.63,22.23,38.33,1.10,43360000000.0,13.48,43360000000.0,69240000000.0,13.11,1.99,6.43,22.23,6.43,2220000000.0,43360000000.0,2220000000.0,2.74,3.50,5.10,2710000000.0,3.47,28590000000.0,34.01,34.01,1.17,43360000000.0,0.38,66.85,0.00,0.00,0.00,1.32,N/A
51,N/A,N/A,bby,N/A,N/A,N/A,N/A,N/A,32.08,19.56,0.57,5.55,3.09,4.62,7.92,22760000000.0,131.42,22760000000.0,20120000000.0,16.78,1.19,0.50,7.98,0.50,9440000000.0,22760000000.0,1240000000.0,3.98,23.20,4.20,3510000000.0,12.01,1330000000.0,1.25,14.03,2340000000.0,22760000000.0,14.81,92.31,33930000.0,10.33,17.04,31910000.0,N/A
52,N/A,N/A,bdx,N/A,N/A,N/A,N/A,N/A,145.74,53.54,5.43,4.34,9.10,18.56,4.43,65610000000.0,55.23,65610000000.0,60810000000.0,19.45,1.54,5.03,18.25,5.03,5940000000.0,65610000000.0,1030000000.0,4.60,716.70,2.00,14210000000.0,62.32,18870000000.0,5.58,56.79,2550000000.0,65610000000.0,0.29,90.55,12530000.0,9.14,5.96,13730000.0,N/A
53,N/A,N/A,ben,N/A,N/A,N/A,N/A,N/A,7.38,15.24,3.97,2.02,26.54,35.36,8.40,25360000000.0,11.44,25360000000.0,14420000000.0,13.73,2.07,2.26,6.29,2.26,6340000000.0,25360000000.0,1680000000.0,3.01,9.90,0.30,12080000000.0,21.81,1100000000.0,11.68,22.74,1140000000.0,25360000000.0,41.59,46.54,8560000.0,3.68,2.54,8130000.000000001,N/A
54,N/A,N/A,bf-b,N/A,N/A,N/A,N/A,N/A,133.82,36.24,8.43,16.23,23.69,34.43,13.93,26480000000.0,8.17,26480000000.0,27990000000.0,31.34,3.14,8.91,24.51,8.91,2020000000.0,26480000000.0,1.92,1.92,21.30,10.10,0.55,0.55,2200000000.0,2.53,4.29,440250000.0,26480000000.0,3910000.0,3910000.0,3910000.0,8.2,3.60,3870000.0,N/A
55,N/A,N/A,big,N/A,N/A,N/A,N/A,N/A,65.75,15.92,0.51,4.68,3.36,5.28,9.31,2660000000.0,119.94,2660000000.0,2970000000.0,13.24,0.89,0.57,7.80,0.57,2100000000.0,2660000000.0,175040000.0,3.97,217.70,0.50,58010000.0,1.38,371900000.0,1.66,13.52,297460000.0,2660000000.0,1.13,133.63,0.00,0.00,0.00,1.61,N/A
56,N/A,N/A,biib,N/A,N/A,N/A,N/A,N/A,47.11,30.86,6.34,6.18,20.69,45.29,14.93,77800000000.0,57.73,77800000000.0,80060000000.0,14.30,1.94,6.52,11.63,6.52,9970000000.0,77800000000.0,2540000000.0,11.92,3690000000.0,15.10,3690000000.0,17.44,5940000000.0,2.34,59.56,0.57,77800000000.0,0.29,91.51,3400000.0,2.2,1.60,2560000.0,N/A
57,N/A,N/A,bk,N/A,N/A,N/A,N/A,N/A,37.21,15.53,3.76,1.55,26.27,31.64,1.17,58560000000.0,15.05,58560000000.0,15040000000.0,13.01,1.51,0.97,26.27,0.97,15170000000.0,58560000000.0,3870000000.0,3.72,35.10,1.30,143030000000.0,141.13,69430000000.0,37.21,37.21,1.18,58560000000.0,0.00,0.00,14050000.0,2.96,1.40,15740000.0,N/A
58,N/A,N/A,bks,N/A,N/A,N/A,N/A,N/A,47.04,22.71,0.10,0.70,0.42,1.15,1.22,359600000.0,52.19,359600000.0,591110000.0,15.00,1.85,0.16,4.47,0.16,1210000000.0,359600000.0,15750000.0,0.22,11320000.0,7.90,11320000.0,0.16,242830000.0,1.11,7.11,90480000.0,359600000.0,24.58,70.02,0.00,0.00,0.00,0.6,N/A
59,N/A,N/A,blk,N/A,N/A,N/A,N/A,N/A,16.44,19.41,7.58,3.16,39.79,42.21,16.76,94710000000.0,77.03,94710000000.0,92620000000.0,18.41,1.21,7.41,16.76,7.41,10950000000.0,94710000000.0,4970000000.0,30.23,170.70,20.00,6890000000.0,42.75,16.44,185.91,185.91,1.72,94710000000.0,3.63,88.67,1450000.0,3.37,1.16,1610000.0,N/A
60,N/A,N/A,bll,N/A,N/A,N/A,N/A,N/A,207.70,50.69,1.24,3.78,2.49,8.82,3.48,13340000000.0,30.74,13340000000.0,20340000000.0,16.36,1.72,1.89,12.65,1.89,1760000000.0,13340000000.0,0.75,0.75,54.80,5.70,1.59,1.59,7560000000.0,1.04,10.09,1370000000.0,13340000000.0,0.80,92.86,22310000.0,8.88,6.43,22710000.0,N/A
61,N/A,N/A,bms,N/A,N/A,N/A,N/A,N/A,121.60,22.52,1.07,3.37,4.84,9.70,6.40,4300000000.0,43.72,4300000000.0,5810000000.0,17.29,3.91,1.44,10.45,1.44,866200000.0,4300000000.0,195200000.0,2.10,19.00,0.80,44700000.0,0.49,1550000000.0,1.80,14.05,388500000.0,4300000000.0,1.16,80.02,2740000.0,3.76,3.01,3070000.0,N/A
62,N/A,N/A,bmy,N/A,N/A,N/A,N/A,N/A,56.61,25.21,5.11,7.11,20.56,26.44,10.04,105160000000.0,12.43,105160000000.0,106480000000.0,19.89,1.99,5.18,17.79,5.18,14480000000.0,105160000000.0,4230000000.0000005,2.55,29.70,6.70,7120000000.0,4.35,8439999999.999999,1.59,9.03,5390000000.0,105160000000.0,0.16,71.31,7970000.0,1.4,0.48,7440000.0,N/A
63,N/A,N/A,brk-b,N/A,N/A,N/A,N/A,N/A,32.54,28.69,2.26,0.00,7.88,12.51,2.88,535429999999.99994,109.75,535429999999.99994,796800000.0,24.91,3.90,0.00,0.02,0.00,38790000000.0,535429999999.99994,18670000000.0,7.57,43.50,7.60,101050000000.0,434.44,101490000000.0,1.35,384.70,44940000000.0,535429999999.99994,9770000.0,9770000.0,9770000.0,3.2,0.90,10210000.0,N/A
64,N/A,N/A,bsx,N/A,N/A,N/A,N/A,N/A,74.88,46.59,4.42,5.14,9.55,17.17,5.22,39030000000.0,6.46,39030000000.0,44500000000.0,20.59,2.23,5.04,18.97,5.04,5960000000.0,39030000000.0,0.61,0.61,24.10,5.60,0.15,0.15,5680000000.0,0.72,5.53,1020000000.0,39030000000.0,0.50,94.22,15790000.0,2.32,1.32,11840000.0,N/A
